 ALL 	  AA 	  AB 	  BB 
0.9992	1.0017	0.9998	1.0014
1.0013	0.9982	0.9996	1.0038
0.9990	1.0037	1.0012	1.0023
1.0038	0.9986	0.9982	0.9976
0.9994	0.9990	1.0015	0.9917
0.9989	0.9996	1.0027	1.0003
1.0000	0.9998	1.0043	0.9978
0.9992	1.0020	1.0008	0.9971
1.0010	1.0014	0.9991	1.0048
1.0002	1.0013	0.9978	1.0016
1.0016	0.9986	1.0000	0.9936
0.9999	0.9999	1.0043	0.9992
0.9983	1.0032	1.0000	1.0007
1.0029	0.9803	1.0014	1.0007
1.0030	1.0024	1.0011	1.0021
0.9988	1.0008	1.0004	0.9985
1.0014	1.0313	1.0011	1.0031
1.0089	1.0001	1.0013	1.0009
1.0101	1.0005	0.9999	1.0029
0.9987	0.9989	1.0074	1.0003
1.0032	1.0018	1.0014	1.0019
1.0004	1.0018	1.0014	1.0010
0.9990	0.9985	0.9998	1.0024
0.9994	0.9576	1.0000	1.0021
0.9997	1.0011	1.0002	1.0009
0.9972	1.0014	1.0005	0.9978
1.0014	0.9987	1.0010	0.9977
1.0001	1.0013	0.9994	0.9999
0.9985	1.0018	1.0017	0.9990
1.0045	1.0014	1.0009	0.9976
0.9969	1.0156	1.0051	1.0000
1.0017	1.0478	1.0036	1.0004
1.0004	1.0027	1.0116	0.9993
1.0055	0.9983	0.9987	0.9998
0.9997	1.0007	0.9959	0.9999
1.0227	1.0000	0.9942	1.0000
1.0048	0.9991	1.0117	1.0002
0.9985	1.0002	0.9970	1.0018
1.0004	0.9994	1.0982	1.0071
1.0028	1.0005	1.0002	0.9999
0.9996	0.9992	1.0029	1.0018
0.9977	0.9998	1.0039	0.9987
1.0016	1.0063	1.0021	0.9988
1.0033	0.9994	0.9978	0.9998
0.9999	0.9897	1.0014	0.9990
1.0002	1.0028	1.0018	1.0010
0.9999	1.0023	1.0004	0.9963
1.0018	1.0019	0.9995	0.9982
0.9997	1.0015	0.9982	0.9989
0.9998	1.0093	0.9990	0.9972
1.0019	1.0014	0.9984	1.0038
1.0014	1.0073	0.9988	0.9979
1.0956	0.9996	1.0007	1.0006
1.0074	1.0011	1.0072	1.0011
1.0006	1.0017	1.0004	1.0002
1.0017	1.0242	1.0005	1.0001
1.0010	0.9993	0.9976	0.9996
1.0012	0.9994	1.0017	1.0003
1.0005	0.9978	0.9997	1.0020
1.0003	1.0019	1.0008	0.9993
1.0013	0.9994	1.0000	1.0008
1.0005	0.9992	0.9994	0.9997
1.0000	0.9985	1.0006	1.0008
1.0001	0.9984	0.9990	0.9991
0.9983	1.0294	0.9981	1.0009
0.9991	1.0014	0.9993	0.9999
1.0002	0.9999	1.0000	0.9994
1.0036	0.9985	0.9997	0.9999
1.0556	0.9993	0.9995	0.9993
0.9991	0.9983	1.0016	1.0033
1.0024	1.0000	1.0012	1.0009
1.0074	1.0032	0.9998	1.0017
0.9987	1.0015	0.9996	1.0000
1.0038	0.9997	1.0001	1.0057
1.0037	1.0008	1.0021	0.9981
1.0009	1.0004	0.9989	0.9982
1.0083	0.9987	0.9990	1.0009
1.0077	1.0012	1.0008	1.0025
0.9902	0.9994	0.9987	0.9983
1.0028	0.9997	0.9999	1.0033
1.0008	1.0022	0.9998	1.0004
0.9991	1.0000	0.9998	1.0026
0.9942	1.0015	0.9984	0.9997
1.0004	1.0003	1.0254	1.0001
1.0004	0.9999	1.0273	1.0006
1.0355	0.9982	1.0026	0.9976
1.0223	0.9998	0.9970	1.0000
1.0014	1.0004	0.9996	0.9999
0.9994	1.0001	0.9999	1.0001
0.9947	1.0019	1.0029	0.9994
1.0024	0.9974	1.0004	1.0011
0.9985	0.9942	1.0021	1.0035
1.0036	1.0021	1.0137	1.0015
0.9989	1.0054	0.9989	0.9995
1.0027	1.0007	1.0001	0.9979
0.9979	1.0009	0.9982	1.0009
0.9997	1.0026	0.9970	1.0012
1.0080	0.9997	1.0805	1.0012
0.9975	1.0105	1.0024	0.9995
0.9992	1.0010	0.9988	1.0020
1.0020	1.0093	0.9987	1.0463
0.9986	1.0000	0.9992	0.9979
0.9985	0.9985	1.0015	1.0016
0.9976	1.0066	1.0095	1.0008
0.9982	1.0048	1.0091	1.0023
1.0005	1.0000	1.0003	1.0009
1.0004	0.9996	1.0013	0.9971
1.0018	0.9989	1.0145	0.9992
1.0107	1.0014	1.0030	0.9994
1.0286	1.0022	0.9991	1.0006
0.9989	1.0012	1.0003	1.0013
0.9823	1.0004	0.9998	1.0021
1.0394	0.9993	1.0009	1.0004
1.0005	1.0005	0.9960	0.9995
1.0044	0.9995	0.9994	0.9998
0.9849	1.0021	1.0048	1.0064
1.0015	0.9981	1.0006	0.9987
0.9993	0.9999	0.9992	0.9989
1.0014	0.9989	1.0012	0.9968
1.0022	1.0000	1.0003	1.0008
0.9998	1.0011	0.9997	0.9994
1.0005	1.0343	1.0014	1.0036
0.9990	0.9981	1.0013	1.0016
0.9992	1.0011	0.9991	1.0060
0.9992	0.9998	1.0020	1.0038
1.0123	0.9993	1.0003	0.9993
1.0032	0.9999	1.0324	1.0116
1.0017	1.0001	1.0116	1.0183
1.0036	0.9992	0.9992	1.0002
1.0086	0.9999	0.9999	1.0010
1.0029	0.9994	0.9983	0.9986
1.0010	1.0010	1.0004	1.0018
1.0059	0.9988	1.0027	0.9994
1.1019	0.9993	1.0002	0.9999
1.0000	1.0093	0.9988	0.9997
0.9984	0.9993	0.9999	0.9997
0.9994	0.9998	0.9835	1.0018
1.0023	1.0013	1.0003	1.0031
1.0064	0.9999	1.0002	0.9998
0.9924	1.0009	0.9996	1.0002
0.9989	1.0022	1.0005	0.9971
0.9993	0.9989	0.9969	0.9994
0.9984	1.0025	0.9987	1.0012
0.9986	1.0025	0.9994	1.0002
1.0042	1.0038	0.9977	1.0021
1.0004	1.0005	1.0027	1.0063
0.9999	1.0044	1.0009	0.9968
0.9999	1.0024	1.0017	1.0024
0.9988	0.9988	1.0010	0.9957
1.0336	1.0000	1.0003	0.9991
0.9995	0.9977	1.0008	1.0005
0.9917	1.0008	0.9991	0.9998
1.0015	1.0005	1.0018	0.9993
1.0008	1.0005	0.9946	0.9995
0.9999	1.0000	1.0011	1.0004
0.9970	1.0016	0.9988	1.0007
1.0005	1.0008	0.9996	1.0017
1.0008	1.0016	1.0022	0.9992
0.9996	1.0007	0.9888	0.9994
0.9983	1.0000	1.0001	1.0002
0.9989	1.0111	1.0000	1.0004
1.0036	0.9995	1.0004	1.0008
1.0001	1.0031	0.9965	1.0003
1.0004	1.0008	1.0012	1.0003
0.9998	0.9998	1.1103	0.9997
1.0000	0.9803	0.9995	1.0013
0.9985	1.0041	1.0000	1.0006
0.9999	0.9985	0.9993	1.0009
0.9983	1.0006	0.9982	1.0022
1.0001	1.0007	1.0007	0.9984
1.0012	0.9974	0.9991	0.9998
0.9982	0.9999	0.9999	1.0004
0.9992	1.0030	0.9988	0.9993
1.0020	1.0005	1.0003	0.9982
0.9985	0.9984	1.0004	1.0003
1.0031	0.9946	1.0009	0.9978
0.9988	0.9995	1.0036	1.0060
0.9978	1.0013	0.9999	1.0011
1.0002	1.0020	1.0010	0.9984
0.9994	1.0470	0.9996	0.9996
1.0012	1.0004	0.9992	1.0033
1.0015	1.0340	1.0015	1.0010
1.0004	1.0007	1.0000	0.9999
1.0003	0.9957	1.0007	1.0015
0.9985	1.0006	0.9972	1.0023
0.9989	1.0173	1.0021	1.0006
1.0005	0.9773	0.9992	0.9993
0.9984	1.0009	0.9982	1.0012
1.0000	0.9975	0.9995	1.0003
1.0016	1.0000	1.0002	1.0026
0.9980	1.0014	1.0007	0.9987
1.0008	1.0000	0.9997	1.0011
1.0009	1.0013	1.0007	1.0409
1.0002	0.9980	1.0016	0.9994
1.0050	1.0005	0.9967	0.9985
0.9991	0.9986	1.0012	1.0012
0.9938	1.0002	0.9983	1.0001
1.0008	0.9997	0.9997	0.9991
0.9984	1.0015	0.9999	1.0004
1.0026	0.9997	0.9866	1.0000
1.0288	0.9965	1.0188	1.0007
1.0309	1.0006	1.0263	1.0006
1.0032	1.0032	1.0010	1.0011
1.0024	0.9999	0.9897	1.0017
1.0094	0.9963	1.0066	1.0003
1.0038	0.9971	1.0009	1.0000
1.0002	1.0079	0.9990	0.9998
0.9972	0.9984	1.0004	1.0118
1.0011	1.0009	1.0008	1.0013
1.0042	1.0159	1.0000	1.0007
1.0004	1.0056	1.0013	1.0145
1.0048	0.9994	1.0014	1.0020
1.0024	1.0061	1.0011	0.9804
1.0006	0.9987	1.0029	0.9993
1.0049	1.0019	0.9949	0.9982
1.0002	0.9984	1.1037	0.9985
1.0010	1.0004	1.0034	1.0004
1.0008	1.0007	1.0000	1.0038
1.0019	1.0044	1.0147	1.0006
1.0011	1.0005	1.0029	1.0011
1.0019	1.0009	1.0019	1.0002
1.0010	1.0027	1.0034	0.9996
0.9993	1.0000	1.0001	0.9978
1.0006	1.0008	1.0005	0.9993
0.9989	1.0027	1.0008	1.0016
1.0025	0.9987	0.9995	1.0002
1.0002	1.0007	1.0016	1.0002
1.0020	1.0000	1.0014	0.9991
1.0016	0.9993	1.0001	1.0006
1.0030	1.0004	1.0054	1.0004
1.0007	0.9985	1.0017	0.9958
1.0326	1.0831	0.9991	0.9951
1.0130	1.0004	1.0003	0.9999
1.0006	0.9998	1.0009	1.0007
1.0002	0.9979	0.9999	0.9908
1.0272	0.9987	1.0022	0.9990
1.0032	0.9957	1.0018	0.9982
1.0009	1.0003	0.9993	1.0019
1.0074	1.0021	1.0026	1.0017
0.9993	0.9937	1.0041	0.9986
1.0004	0.9989	1.0011	1.0016
0.9987	1.0109	1.0015	0.9978
1.0601	1.0005	0.9993	1.0012
1.0119	0.9960	1.0016	0.9981
1.0000	0.9937	1.0016	1.0022
0.9997	1.0047	1.0011	1.0036
1.0014	1.0051	0.9998	0.9987
0.9998	1.0134	1.0058	1.0027
0.9999	0.9978	1.0019	1.0006
1.0013	1.0207	0.9995	1.0065
0.9992	0.9987	1.0012	0.9989
1.0008	0.9990	1.0044	1.0000
0.9994	1.0912	1.0002	0.9995
1.0015	1.0004	0.9992	1.0006
0.9988	1.0040	0.9817	1.0029
0.9987	1.0118	1.0038	1.0007
1.0009	0.9997	0.9850	1.0026
1.0023	1.0012	1.0376	1.0044
1.0004	1.0007	0.9998	1.0443
0.9970	1.0003	1.0006	1.0006
1.0016	0.9995	0.9996	1.0021
1.0010	1.0000	0.9999	1.0004
1.0285	1.0011	0.9991	1.0025
1.0007	0.9991	1.0008	1.0000
1.0001	1.0007	1.0000	1.0013
0.9972	0.9999	0.9995	0.9992
1.0058	1.0004	0.9966	0.9956
1.0004	0.9992	0.9882	0.9975
1.0055	0.9890	1.0009	0.9981
0.9982	1.0019	1.0002	0.9990
1.0004	1.0045	0.9988	0.9981
0.9987	0.9984	1.0002	1.0006
0.9989	1.0020	1.0000	1.0059
0.9987	1.0015	1.0017	1.0028
1.0012	0.9992	1.0023	0.9987
0.9878	1.0010	1.0009	1.0004
1.0014	1.0003	0.9987	1.0031
1.0028	0.9999	0.9992	0.9999
1.0027	1.0002	0.9994	0.9988
0.9988	1.0012	0.9995	1.0017
1.0004	1.0016	1.0002	1.0011
0.9998	0.9991	1.0006	1.0022
1.0007	1.0009	1.0003	0.9990
1.0116	0.9990	1.0028	0.9966
1.0027	1.0007	0.9986	0.9978
1.0034	1.0001	0.9999	0.9985
0.9989	0.9995	1.0009	0.9945
1.0055	0.9972	0.9996	1.0002
1.0056	0.9977	1.0007	0.9970
1.0268	1.0001	0.9989	0.9987
1.0174	1.0006	0.9998	1.0000
0.9978	0.9971	1.0036	1.0010
1.0009	1.0000	1.0060	0.9991
0.9984	1.0010	1.0027	1.0007
1.0004	1.0033	1.0003	1.0025
1.0011	0.9999	1.0006	0.9997
1.0006	1.0012	0.9992	1.0006
1.0030	0.9999	1.0034	0.9979
1.0111	0.9993	0.9989	1.0922
0.9991	1.0002	1.0006	1.0092
1.0022	0.9992	1.0000	1.0013
0.9979	1.0013	0.9999	1.0053
0.9986	1.0010	0.9998	1.0167
1.0009	1.0031	1.0013	1.0307
1.0001	1.0002	0.9995	1.0038
0.9880	1.0000	1.0007	0.9998
1.0007	1.0013	0.9991	0.9992
0.9663	0.9989	1.0011	1.0007
1.0004	0.9997	0.9994	1.0012
1.0522	1.0020	1.0017	1.0019
0.9994	1.0021	0.9987	0.9981
1.0006	1.0031	1.0004	1.0003
1.0053	1.0296	1.0018	1.0001
0.9996	0.9997	1.0016	0.9989
1.0147	0.9993	0.9999	0.9977
0.9999	1.0003	0.9992	0.9946
0.9984	1.0109	0.9990	1.0000
1.0004	1.0011	1.0008	1.0020
1.0001	0.9997	0.9999	1.0000
0.9995	1.0018	0.9995	1.0059
1.0015	0.9999	0.9987	1.0019
1.0001	0.9991	1.0002	1.0118
0.9993	1.0063	1.0005	1.0024
1.0004	1.0008	0.9989	0.9993
1.0009	0.9975	0.9996	1.0003
0.9983	1.0006	1.0004	1.0007
1.0029	1.0014	1.0005	0.9999
1.0000	0.9999	0.9995	0.9988
1.0131	0.9999	1.0125	1.0006
0.9995	0.9997	1.0006	0.9986
1.0068	1.0016	1.0036	1.0019
1.0023	0.9964	0.9999	1.0011
1.0032	0.9977	0.9985	0.9987
1.0014	0.9989	1.0022	1.0002
0.9993	1.0012	0.9989	1.0008
1.0003	0.9984	1.0005	0.9999
1.0010	1.0093	0.9997	0.9999
0.9961	1.0006	1.0008	0.9986
0.9996	0.9996	0.9996	0.9977
1.0001	0.9995	1.0007	0.9993
1.0010	0.9998	1.0021	1.0009
1.0004	1.0027	1.0023	1.0010
0.9992	1.0014	0.9996	0.9995
1.0002	0.9989	1.0027	1.0010
1.0011	0.9993	1.0019	1.0023
0.9985	1.0017	1.0341	1.0004
1.0001	1.0003	1.0080	0.9993
0.9981	0.9993	1.0004	0.9989
0.9998	0.9999	1.0004	1.0021
0.9988	1.0024	0.9992	0.9999
1.0006	1.0015	1.0025	0.9745
1.0045	0.9992	0.9995	0.9962
1.0010	0.9989	1.0008	0.9990
1.0006	0.9997	1.0023	1.0021
0.9987	1.0087	0.9997	0.9960
1.0008	0.9991	1.0002	0.9997
1.0009	0.9981	0.9985	1.0016
1.0003	1.0006	1.0000	0.9626
1.0004	1.0001	1.0019	0.9676
1.0005	0.9992	0.9992	0.9480
1.0004	1.0089	1.0005	1.0002
1.0000	1.0007	1.0003	1.0000
1.0016	0.9989	0.9994	0.9983
1.0020	1.0006	1.0002	1.0054
1.0000	0.9999	0.9992	1.0000
0.9999	1.0188	0.9994	0.9990
1.0002	0.9995	1.0004	1.0016
0.9999	0.9993	1.0044	1.0007
0.9990	0.9992	0.9994	0.9997
1.0010	0.9994	0.9977	1.0013
0.9999	0.9999	0.9995	1.0000
1.0003	0.9974	0.9995	0.9993
1.0016	0.9995	0.9960	1.0025
0.9996	1.0004	1.0006	0.9996
1.0007	0.9994	1.0003	0.9998
1.0011	1.0004	0.9999	0.9991
0.9989	0.9985	1.0004	0.9997
1.0016	1.0051	1.0034	1.0000
1.0010	1.0031	0.9994	1.0002
0.9992	0.9999	0.9995	1.0000
0.9932	1.0009	0.9993	0.9898
0.9990	0.9864	1.0022	1.0004
1.0002	1.0000	0.9994	0.9964
1.0020	0.9999	1.0004	1.0021
0.9992	1.0019	1.0029	1.0063
1.0005	0.9969	1.0009	0.9999
0.9998	1.0014	1.0166	1.0015
1.0000	1.0003	0.9990	0.9990
1.0022	1.0007	0.9997	0.9991
0.9988	1.0003	1.0003	1.0029
1.0000	1.0007	1.0004	1.0025
1.0002	1.0016	0.9993	0.9948
0.9998	0.9998	1.0012	0.9993
1.0034	0.9988	1.0000	0.9998
1.0308	1.0021	0.9999	1.0003
0.9985	1.0000	1.0032	0.9993
0.9982	1.0013	0.9985	0.9993
1.0001	1.0043	1.0173	1.0035
1.0010	1.0016	1.0033	1.0000
1.0010	0.9978	0.9970	1.0669
1.0005	0.9965	0.9986	1.0170
1.0013	1.0006	1.0116	1.0857
0.9825	1.0008	1.0002	1.0004
1.0043	1.0012	0.9979	1.0004
1.0137	1.0029	1.0005	0.9989
0.9841	0.9992	1.0010	0.9977
1.0006	1.0020	0.9986	0.9991
0.9985	1.0004	1.0000	1.0003
1.0022	0.9993	0.9993	0.9996
1.0016	1.0068	1.0010	0.9978
0.9980	1.0024	0.9998	0.9991
0.9984	1.0000	1.0026	1.0021
0.9994	1.0001	1.0063	1.0008
1.0049	1.0012	1.0022	1.0005
1.0008	0.9998	0.9990	1.0002
1.0006	1.0036	1.0901	0.9993
1.0014	0.9957	1.0030	0.9999
0.9983	0.9988	1.0002	1.0006
1.0001	0.9998	0.9993	1.0079
0.9996	0.9998	0.9704	1.0001
0.9986	1.0004	0.9998	0.9717
1.0014	1.0047	1.0311	1.0006
0.9994	1.0018	1.0012	0.9927
0.9994	0.9990	0.9999	1.0159
0.9996	1.0155	0.9994	1.0006
0.9995	1.0036	0.9978	0.9998
1.0002	1.0009	1.0004	1.0012
1.0014	0.9989	0.9998	0.9991
1.0033	1.0052	0.9999	1.0043
0.9980	1.0002	1.0012	1.0028
1.0002	0.9976	0.9991	0.9995
1.0029	1.0004	0.9994	1.0017
1.0016	0.9985	0.9940	1.0010
0.9967	1.0005	1.0005	0.9995
0.9952	0.9993	0.9998	1.0009
1.0008	0.9993	1.0047	0.9998
1.0007	0.9993	1.0036	1.0001
0.9899	1.0013	0.9958	1.0001
0.9997	0.9974	1.0046	0.9965
0.9999	1.0009	1.0003	0.9981
1.0034	0.9999	0.9989	1.0005
0.9984	1.0028	1.0013	1.0019
0.9992	0.9997	1.0009	1.0038
1.0002	0.9998	1.0048	0.9992
0.9961	1.0009	0.9976	1.0003
1.0046	0.9992	0.9992	1.0648
1.0004	1.0026	1.0009	1.0038
1.0011	0.9990	0.9995	0.9976
0.9994	0.9988	1.0001	0.9995
1.0010	1.0017	1.0013	1.0011
1.0011	1.0000	1.0007	0.9998
1.0003	1.0009	1.0000	1.0006
1.0014	1.0005	1.0006	0.9987
0.9999	1.0002	0.9959	0.9989
1.0199	1.0032	0.9994	1.0072
1.0051	1.0003	0.9949	1.0007
0.9993	1.0016	1.0006	0.9994
0.9996	1.0004	0.9996	0.9993
0.9942	1.0004	0.9985	0.9991
0.9989	0.9982	0.9976	1.0058
0.9993	0.9989	1.0019	0.9997
1.0001	0.9989	0.9999	1.0117
1.0025	1.0008	0.9998	0.9997
1.0052	0.9997	0.9981	1.0098
1.0201	0.9991	1.0014	1.0030
0.9994	1.0056	0.9997	0.9977
1.0008	1.0007	0.9992	1.0001
1.0063	1.0008	1.0123	1.0018
0.9999	0.9995	1.0006	1.0003
0.9989	1.0015	0.9993	0.9989
1.0008	1.0026	1.0005	0.9985
1.0020	1.0002	1.0008	1.0005
1.0012	0.9975	1.0016	0.9994
1.0005	0.9956	1.0004	0.9989
1.0003	1.0005	1.0037	0.9995
1.0000	1.0020	1.0009	0.9982
0.9993	1.0003	0.9987	0.9997
0.9997	1.0001	1.0051	0.9988
0.9999	0.9995	1.0015	1.0024
1.0013	0.9999	1.0040	0.9999
0.9999	0.9977	1.0013	0.9996
1.0009	1.0007	1.0007	1.0010
1.0000	1.0007	1.0004	0.9989
0.9969	0.9998	1.0004	1.0003
1.0047	1.0012	1.0015	1.0022
1.0000	1.0003	1.0006	1.0019
0.9995	1.0017	1.0056	1.0012
0.9985	0.9985	1.0015	0.9963
1.0042	1.0007	1.0018	1.0009
1.0009	1.0011	0.9988	1.0483
1.0010	1.0005	1.0001	1.0481
1.0008	0.9998	0.9985	1.0067
0.9961	1.0022	0.9988	0.9983
1.0007	0.9994	0.9988	1.0001
0.9996	1.0003	1.0008	1.0036
0.9998	0.9999	1.0032	0.9990
1.0012	1.0012	0.9998	1.0001
0.9996	1.0032	0.9998	0.9991
0.9999	1.0002	0.9990	1.0012
1.0025	1.0039	1.0003	1.0004
1.0045	0.9999	1.0009	1.0013
1.0008	1.0007	0.9982	1.0008
1.0065	1.0017	1.0001	0.9980
1.0020	1.0002	1.0026	1.0010
0.9993	1.0001	1.0027	0.9995
1.0154	0.9997	0.9995	1.0029
1.0082	1.0015	1.0008	0.9973
1.0002	1.0010	0.9992	1.0008
0.9995	0.9997	1.0015	0.9998
0.9995	1.0001	1.0043	0.9995
1.0020	1.0001	1.0006	1.0006
1.0015	0.9980	0.9987	1.0003
1.0045	1.0027	0.9996	1.0056
1.0004	0.9993	0.9978	1.0006
1.0985	1.0000	1.0013	0.9929
1.0006	1.0002	0.9946	0.9900
0.9990	1.0027	1.0007	1.0015
0.9995	1.0001	1.0002	1.0037
0.9992	0.9933	0.9994	0.9985
1.0409	1.0004	0.9992	1.0017
0.9986	1.0018	1.0003	1.0016
1.0013	0.9966	1.0074	1.0003
1.0003	1.0038	1.0024	0.9993
0.9984	1.0014	1.0015	1.0001
0.9999	1.0003	0.9992	1.0120
1.0038	0.9998	1.0007	1.0045
1.0000	1.0006	1.0005	1.0000
0.9970	1.0242	1.0001	1.0017
1.0045	1.0000	0.9992	1.0012
1.0018	0.9997	1.0011	1.0097
0.9995	0.9996	1.0023	1.0006
0.9993	1.0002	1.0086	1.0000
0.9999	1.0024	1.0003	0.9993
1.0010	0.9995	1.0006	1.0444
0.9990	0.9979	0.9996	1.0019
0.9998	0.9981	0.9984	1.0013
0.9999	0.9969	1.0013	0.9991
0.9997	0.9985	0.9979	0.9991
1.0023	0.9979	1.0003	0.9997
0.9987	1.0002	0.9993	1.0013
0.9999	1.0407	1.0017	1.0001
0.9987	0.9982	1.0118	0.9975
1.0027	1.0004	1.0124	1.0010
0.9994	0.9979	1.0010	1.0004
0.9977	1.0001	1.0001	0.9991
1.0004	0.9994	1.0044	1.0005
1.0041	1.0001	0.9989	0.9983
1.0019	1.0030	0.9997	1.0034
0.9985	0.9997	1.0003	1.0092
1.0038	0.9992	1.0003	1.0068
0.9999	0.9980	1.0009	0.9992
0.9989	1.0126	1.0014	0.9979
1.0028	1.0003	1.0004	1.0008
0.9985	0.9999	1.0009	0.9994
0.9959	1.0002	0.9991	1.0028
1.0019	1.0022	0.9997	0.9976
0.9991	1.0007	1.0005	1.0033
0.9998	0.9989	1.0015	1.0034
1.0008	1.0015	0.9998	1.0000
1.0009	0.9998	1.0053	1.0007
1.0014	0.9991	1.0009	0.9993
1.0017	0.9997	1.0016	1.0006
1.0017	1.0016	0.9968	0.9977
1.0008	1.0020	1.0009	1.0121
0.9982	1.0022	0.9996	0.9943
1.0025	0.9982	1.0052	0.9965
1.0007	1.0044	1.0009	0.9981
1.0170	0.9993	1.0009	0.9989
1.0972	1.0012	0.9993	1.0005
1.0052	0.9997	1.0036	1.0008
1.0021	1.0015	1.0007	1.0026
1.0560	0.9996	1.0015	1.0005
0.9980	0.9998	1.0007	1.0012
0.9998	1.0054	0.9991	0.9996
0.9986	0.9989	0.9997	0.9970
0.9994	0.9997	0.9993	0.9934
1.0006	1.0008	1.0008	0.9962
1.0016	0.9990	0.9989	0.9997
0.9995	1.0020	1.0015	1.0003
0.9995	1.0038	1.0012	0.9995
1.0000	0.9993	1.0105	0.9996
1.0015	1.0003	0.9996	0.9983
1.0019	1.0024	1.0043	1.0000
1.0000	0.9999	0.9985	1.0009
1.0000	1.0008	1.0017	1.0000
0.9991	0.9985	1.0027	1.0087
0.9989	1.0097	0.9999	1.0061
0.9983	1.0004	1.0002	0.9998
1.0042	1.0025	1.0033	0.9995
1.0005	1.0008	1.0004	1.0016
0.9993	1.0009	0.9993	1.0000
0.9997	0.9997	0.9992	0.9988
0.9992	0.9996	1.0012	0.9996
1.0006	0.9998	0.9948	0.9999
0.9986	1.0025	1.0013	1.0026
1.0061	1.0032	0.9993	1.0000
0.9960	1.0222	0.9935	1.0011
0.9996	1.0015	0.9990	1.0011
1.0028	1.0008	1.0021	0.9990
0.9991	0.9993	1.0000	0.9999
0.9989	1.0003	1.0171	1.0022
0.9998	1.0002	1.0133	1.0002
1.0002	1.0007	0.9987	1.0005
1.0045	0.9996	1.0009	1.0001
0.9976	1.0066	0.9995	1.0005
0.9997	1.0028	1.0003	0.9981
1.0010	0.9996	1.0025	0.9995
0.9995	1.0010	1.0020	0.9999
1.0002	1.0012	1.0010	1.0012
1.0004	0.9995	1.0010	0.9991
0.9983	1.0024	1.0025	1.0003
1.0008	0.9987	0.9989	1.0075
1.0002	1.0689	0.9991	1.0006
1.0009	1.0012	1.0021	1.0003
0.9999	1.0018	1.0005	1.0010
0.9946	1.0008	1.0619	1.0001
1.0027	1.0005	1.0010	1.0001
1.0138	0.9990	0.9984	1.0001
1.0002	0.9960	1.0042	1.0008
0.9935	1.0035	1.0015	1.0004
1.0013	1.0134	1.0014	0.9986
1.0012	1.0188	0.9999	1.0019
1.0007	1.0019	1.0009	0.9998
0.9997	0.9971	1.0365	0.9995
1.0003	0.9991	0.9982	1.0016
1.0010	1.0037	0.9998	1.0005
1.0009	1.0009	1.0732	1.0003
1.0011	1.0042	1.0065	0.9993
0.9998	0.9992	0.9982	1.0059
0.9998	0.9976	0.9979	1.0003
1.0003	1.0012	0.9989	1.0004
1.0013	1.0020	0.9968	1.0126
1.0007	1.0024	1.0027	1.0006
1.0013	1.0040	1.0011	1.0050
0.9999	1.0001	0.9995	1.0007
0.9996	1.0006	0.9998	0.9965
0.9990	1.0008	1.0010	1.0030
1.0000	0.9993	0.9976	0.9982
1.0023	1.0026	0.9982	1.0028
1.0021	0.9993	1.0011	0.9964
1.0007	1.0019	1.0166	1.0143
0.9974	0.9999	0.9988	1.0036
0.9969	1.0011	1.0001	0.9996
1.0034	1.0024	0.9971	1.0023
1.0002	1.0006	0.9996	1.0014
1.0007	1.0035	1.0004	1.0001
1.0040	1.0010	0.9955	1.0004
1.0010	0.9773	1.0009	0.9998
1.0031	0.9990	0.9996	0.9981
1.0003	1.0005	1.0019	1.0006
0.9994	1.0025	1.0012	0.9996
0.9997	0.9980	1.0012	0.9997
1.0005	0.9972	1.0028	1.0012
0.9991	0.9997	0.9980	1.0006
0.9981	0.9993	1.0003	1.0001
0.9990	1.0013	1.0003	0.9998
1.0016	0.9991	1.0020	0.9987
0.9992	1.0010	0.9970	0.9998
0.9986	1.0015	1.0065	1.0022
1.0001	1.0017	0.9980	1.0078
1.0005	0.9980	1.0003	0.9981
0.9987	1.0001	1.0034	1.0009
1.0022	1.0007	0.9997	0.9964
0.9972	0.9992	1.0021	0.9987
1.0004	0.9934	1.0002	0.9999
1.0032	0.9992	0.9992	0.9996
1.0004	1.0018	0.9999	0.9978
0.9999	1.0006	1.0052	1.0007
1.0007	1.0006	0.9978	1.0029
0.9977	0.9994	0.9963	1.0055
0.9993	1.0006	0.9999	1.0016
1.0012	1.0001	0.9983	1.0002
1.0015	0.9996	0.9982	1.0048
1.0015	0.9985	0.9992	1.0092
0.9999	1.0008	1.0005	1.0016
0.9994	1.0024	0.9986	0.9991
0.9993	1.0009	0.9997	0.9927
0.9992	1.0005	1.0004	0.9953
0.9996	1.0011	1.0001	1.0055
1.0001	1.0000	0.9999	1.0005
0.9998	0.9991	1.0002	1.0024
0.9996	1.0003	1.0001	1.0002
1.0012	0.9981	1.0011	1.0003
0.9982	1.0007	0.9996	0.9997
1.0015	1.0000	1.0017	1.0013
1.0027	0.9995	1.1185	0.9998
1.0043	0.9992	1.0004	1.0004
0.9977	0.9991	1.0010	1.0024
1.0008	1.0009	1.0024	1.0112
0.9991	1.0003	1.0000	1.0016
0.9978	0.9999	0.9963	1.0015
1.0000	0.9999	0.9996	0.9986
0.9996	1.0029	0.9980	1.0003
1.0043	0.9999	1.0017	1.0006
1.0000	1.0007	1.0004	1.0011
1.0014	1.0042	1.0003	0.9996
1.0011	1.0026	0.9975	0.9997
1.0004	0.9992	0.9994	1.0006
