             TauR                           MSD              
            59.000                     1850652.543009        
            59.166                     1861424.454012        
            59.333                     1872210.233013        
            59.500                     1882983.163590        
            59.666                     1893744.552771        
            59.833                     1904562.217628        
            60.000                     1915445.221082        
            60.166                     1926375.627485        
            60.333                     1937397.996505        
            60.500                     1948533.699591        
            60.666                     1959788.525191        
            60.833                     1971128.291146        
            61.000                     1982519.879378        
            61.166                     1993974.223092        
            61.333                     2005494.135319        
            61.500                     2017035.467141        
            61.666                     2028558.066165        
            61.833                     2040131.652840        
            62.000                     2051728.139559        
            62.166                     2063323.605584        
            62.333                     2074924.596873        
            62.500                     2086605.216599        
            62.666                     2098308.826516        
            62.833                     2109955.872209        
            63.000                     2121584.321806        
            63.166                     2133186.561332        
            63.333                     2144783.615732        
            63.500                     2156350.711527        
            63.666                     2167924.182331        
            63.833                     2179488.570480        
            64.000                     2191026.161245        
            64.166                     2202517.316618        
            64.333                     2214017.684245        
            64.500                     2225544.751780        
            64.666                     2237116.128222        
            64.833                     2248720.939790        
            65.000                     2260344.477649        
            65.166                     2272014.130275        
            65.333                     2283737.681245        
            65.500                     2295582.505725        
            65.666                     2307532.631199        
            65.833                     2319559.315447        
            66.000                     2331605.228037        
            66.166                     2343600.207193        
            66.333                     2355518.163185        
            66.500                     2367388.203727        
            66.666                     2379192.947867        
            66.833                     2390925.484096        
            67.000                     2402609.344987        
            67.166                     2414258.028736        
            67.333                     2425896.013568        
            67.500                     2437571.786257        
            67.666                     2449320.182371        
            67.833                     2461112.188752        
            68.000                     2472988.355163        
            68.166                     2484948.579870        
            68.333                     2496914.094527        
            68.500                     2508904.436325        
            68.666                     2520955.601373        
            68.833                     2533017.592671        
            69.000                     2545127.169750        
            69.166                     2557293.852673        
            69.333                     2569503.152951        
            69.500                     2581756.921613        
            69.666                     2594063.594237        
            69.833                     2606390.649070        
            70.000                     2618739.946627        
            70.166                     2631028.606542        
            70.333                     2643272.910872        
            70.500                     2655414.669147        
            70.666                     2667497.959933        
            70.833                     2679564.232481        
            71.000                     2691656.811371        
            71.166                     2703771.846446        
            71.333                     2715798.707721        
            71.500                     2727719.200195        
            71.666                     2739593.401556        
            71.833                     2751445.500105        
            72.000                     2763231.498165        
            72.166                     2774960.177275        
            72.333                     2786643.752834        
            72.500                     2798331.996155        
            72.666                     2810010.182588        
            72.833                     2821657.560572        
            73.000                     2833283.115329        
            73.166                     2844879.653686        
            73.333                     2856404.262850        
            73.500                     2867945.131417        
            73.666                     2879551.646847        
            73.833                     2891282.396521        
            74.000                     2903098.945305        
            74.166                     2914926.979147        
            74.333                     2926719.493361        
            74.500                     2938444.658135        
            74.666                     2950066.558701        
            74.833                     2961641.629458        
            75.000                     2973217.349680        
            75.166                     2984831.517362        
            75.333                     2996465.019534        
            75.500                     3008106.447494        
            75.666                     3019757.248396        
            75.833                     3031395.736231        
            76.000                     3043005.765450        
            76.166                     3054599.309037        
            76.333                     3066138.617945        
            76.500                     3077591.443392        
            76.666                     3088863.421977        
            76.833                     3099977.691787        
            77.000                     3110948.297684        
            77.166                     3121786.222691        
            77.333                     3132477.014900        
            77.500                     3143107.543574        
            77.666                     3153585.422813        
            77.833                     3163975.770413        
            78.000                     3174304.647703        
            78.166                     3184574.294869        
            78.333                     3194851.133238        
            78.500                     3205229.294995        
            78.666                     3215694.905637        
            78.833                     3226298.828160        
            79.000                     3237146.769359        
            79.166                     3248238.430929        
            79.333                     3259567.103771        
            79.500                     3271148.285035        
            79.666                     3283046.836074        
            79.833                     3295185.537825        
            80.000                     3307531.209019        
            80.166                     3320011.603359        
            80.333                     3332594.781805        
            80.500                     3345162.134573        
            80.666                     3357666.674722        
            80.833                     3370096.043882        
            81.000                     3382502.825985        
            81.166                     3394903.287495        
            81.333                     3407182.606637        
            81.500                     3419324.865487        
            81.666                     3431333.629870        
            81.833                     3443203.005051        
            82.000                     3454934.983163        
            82.166                     3466603.365952        
            82.333                     3478205.392450        
            82.500                     3489708.509284        
            82.666                     3501150.760299        
            82.833                     3512546.278057        
            83.000                     3523879.128956        
            83.166                     3535202.838893        
            83.333                     3546515.071885        
            83.500                     3557806.755447        
            83.666                     3569099.295920        
            83.833                     3580314.206791        
            84.000                     3591508.243455        
            84.166                     3602644.240112        
            84.333                     3613700.514111        
            84.500                     3624619.709850        
            84.666                     3635451.678073        
            84.833                     3646231.904928        
            85.000                     3656980.910477        
            85.166                     3667677.853904        
            85.333                     3678335.216867        
            85.500                     3688937.868488        
            85.666                     3699458.134003        
            85.833                     3709923.423432        
            86.000                     3720369.219958        
            86.166                     3730810.169847        
            86.333                     3741174.368475        
            86.500                     3751438.054449        
            86.666                     3761629.700909        
            86.833                     3771709.111292        
            87.000                     3781702.930041        
            87.166                     3791691.952304        
            87.333                     3801674.459979        
            87.500                     3811651.858768        
            87.666                     3821673.073604        
            87.833                     3831799.400475        
            88.000                     3841966.829184        
            88.166                     3852169.847876        
            88.333                     3862373.199855        
            88.500                     3872569.877787        
            88.666                     3882796.342415        
            88.833                     3892989.160305        
            89.000                     3903131.212789        
            89.166                     3913277.453392        
            89.333                     3923439.994332        
            89.500                     3933513.121289        
            89.666                     3943462.295861        
            89.833                     3953322.651248        
            90.000                     3963111.557007        
            90.166                     3972844.965104        
            90.333                     3982494.370023        
            90.500                     3992016.191417        
            90.666                     4001333.603398        
            90.833                     4010563.054258        
            91.000                     4019701.729683        
            91.166                     4028782.542900        
            91.333                     4037849.215587        
            91.500                     4046910.525952        
            91.666                     4055937.534797        
            91.833                     4064960.691846        
            92.000                     4073982.861140        
            92.166                     4082992.495180        
            92.333                     4092004.333697        
            92.500                     4101080.742549        
            92.666                     4110298.288657        
            92.833                     4119696.838976        
            93.000                     4129259.628245        
            93.166                     4138890.748359        
            93.333                     4148514.378987        
            93.500                     4158138.376433        
            93.666                     4167813.356689        
            93.833                     4177510.419365        
            94.000                     4187184.307307        
            94.166                     4196873.969740        
            94.333                     4206645.145232        
            94.500                     4216486.402199        
            94.666                     4226355.995459        
            94.833                     4236200.631359        
            95.000                     4246016.358768        
            95.166                     4255923.215002        
            95.333                     4265908.833995        
            95.500                     4275990.723610        
            95.666                     4286227.576724        
            95.833                     4296670.256969        
            96.000                     4307259.815215        
            96.166                     4317973.639025        
            96.333                     4328796.049941        
            96.500                     4339684.021871        
            96.666                     4350669.121451        
            96.833                     4361732.522677        
            97.000                     4372861.810025        
            97.166                     4384053.812630        
            97.333                     4395322.509059        
            97.500                     4406684.777521        
            97.666                     4418134.178907        
            97.833                     4429729.587060        
            98.000                     4441467.350458        
            98.166                     4453299.170473        
            98.333                     4465187.791108        
            98.500                     4477085.893728        
            98.666                     4488988.301865        
            98.833                     4500952.598246        
            99.000                     4513043.109960        
            99.166                     4525221.892322        
            99.333                     4537603.522963        
            99.500                     4550112.662689        
            99.666                     4562700.399172        
            99.833                     4575401.044849        
           100.000                     4588240.336611        
