             TauR                           MSD              
            28.000                     567053.423004         
            28.167                     571815.007179         
            28.333                     576595.883721         
            28.500                     581404.586805         
            28.667                     586182.535905         
            28.833                     590922.129927         
            29.000                     595650.378512         
            29.167                     600362.541015         
            29.333                     605042.999651         
            29.500                     609704.878604         
            29.667                     614403.132334         
            29.833                     619168.332729         
            30.000                     623991.269960         
            30.167                     628876.707154         
            30.333                     633797.133903         
            30.500                     638731.140496         
            30.667                     643687.683092         
            30.833                     648705.165060         
            31.000                     653790.244419         
            31.167                     658921.821687         
            31.333                     664094.402972         
            31.500                     669303.870306         
            31.667                     674533.440766         
            31.833                     679756.804276         
            32.000                     685005.634690         
            32.167                     690296.527569         
            32.333                     695660.774732         
            32.500                     701074.283139         
            32.667                     706587.572394         
            32.833                     712179.583929         
            33.000                     717815.638373         
            33.167                     723466.782026         
            33.333                     729135.589754         
            33.500                     734812.763523         
            33.667                     740509.766977         
            33.833                     746251.962061         
            34.000                     751990.887598         
            34.167                     757771.179197         
            34.333                     763570.324060         
            34.500                     769455.935047         
            34.667                     775413.142656         
            34.833                     781433.731951         
            35.000                     787455.542851         
            35.167                     793469.136679         
            35.333                     799475.732594         
            35.500                     805518.491395         
            35.667                     811621.373577         
            35.833                     817783.084861         
            36.000                     823980.789855         
            36.167                     830124.522986         
            36.333                     836288.345499         
            36.500                     842526.704809         
            36.667                     848770.339830         
            36.833                     855030.443561         
            37.000                     861321.351297         
            37.167                     867611.172575         
            37.333                     873933.860725         
            37.500                     880294.423696         
            37.667                     886701.244725         
            37.833                     893125.600153         
            38.000                     899539.542573         
            38.167                     905869.915879         
            38.333                     912132.486706         
            38.500                     918360.095347         
            38.667                     924655.580581         
            38.833                     930992.874012         
            39.000                     937387.717829         
            39.167                     943862.419858         
            39.333                     950403.592286         
            39.500                     957051.279901         
            39.667                     963806.570897         
            39.833                     970705.305667         
            40.000                     977766.219595         
            40.167                     984924.346737         
            40.333                     992070.458963         
            40.500                     999215.455608         
            40.667                     1006376.437643        
            40.833                     1013589.339199        
            41.000                     1020929.453093        
            41.167                     1028407.629764        
            41.333                     1036018.966374        
            41.500                     1043675.366150        
            41.666                     1051338.004839        
            41.833                     1058993.619303        
            42.000                     1066684.368729        
            42.166                     1074436.181068        
            42.333                     1082231.800864        
            42.500                     1090080.274329        
            42.666                     1097938.353326        
            42.833                     1105805.817682        
            43.000                     1113653.198286        
            43.166                     1121511.290515        
            43.333                     1129472.677032        
            43.500                     1137495.944220        
            43.666                     1145496.053349        
            43.833                     1153509.069107        
            44.000                     1161594.230639        
            44.166                     1169738.593177        
            44.333                     1177914.674352        
            44.500                     1186116.873398        
            44.666                     1194304.054255        
            44.833                     1202482.232280        
            45.000                     1210664.749388        
            45.166                     1218875.149274        
            45.333                     1227094.552228        
            45.500                     1235380.464769        
            45.666                     1243731.623926        
            45.833                     1252000.919473        
            46.000                     1260208.937586        
            46.166                     1268398.464980        
            46.333                     1276659.540899        
            46.500                     1284998.007792        
            46.666                     1293355.183920        
            46.833                     1301723.413191        
            47.000                     1310118.722066        
            47.166                     1318557.127314        
            47.333                     1327074.436032        
            47.500                     1335615.602215        
            47.666                     1344205.454087        
            47.833                     1352756.017482        
            48.000                     1361312.495420        
            48.166                     1369835.517824        
            48.333                     1378294.587186        
            48.500                     1386696.379288        
            48.666                     1395054.024785        
            48.833                     1403404.343989        
            49.000                     1411742.442490        
            49.166                     1420103.826584        
            49.333                     1428420.100449        
            49.500                     1436756.565210        
            49.666                     1445125.410972        
            49.833                     1453591.587195        
            50.000                     1462081.258132        
            50.166                     1470582.683124        
            50.333                     1479042.359590        
            50.500                     1487544.618893        
            50.666                     1496075.496568        
            50.833                     1504650.879397        
            51.000                     1513280.996430        
            51.166                     1522025.174706        
            51.333                     1530836.421340        
            51.500                     1539721.344864        
            51.666                     1548642.447043        
            51.833                     1557543.007172        
            52.000                     1566372.948906        
            52.166                     1575212.445692        
            52.333                     1584081.650612        
            52.500                     1592988.876283        
            52.666                     1601948.100110        
            52.833                     1610992.025610        
            53.000                     1620062.554601        
            53.166                     1629099.413428        
            53.333                     1638076.230792        
            53.500                     1647090.465888        
            53.666                     1656057.514960        
            53.833                     1664893.361183        
            54.000                     1673594.636833        
            54.166                     1682238.546327        
            54.333                     1690819.226111        
            54.500                     1699328.672532        
            54.666                     1707781.142944        
            54.833                     1716162.618050        
            55.000                     1724459.022560        
            55.166                     1732681.376858        
            55.333                     1740951.638543        
            55.500                     1749319.276056        
            55.666                     1757713.447820        
            55.833                     1766104.573312        
            56.000                     1774529.223572        
            56.166                     1782949.014371        
            56.333                     1791432.133747        
            56.500                     1799907.318851        
            56.666                     1808381.616003        
            56.833                     1816825.626785        
            57.000                     1825190.648536        
            57.166                     1833502.532458        
            57.333                     1841795.756948        
            57.500                     1850062.082948        
            57.666                     1858414.799333        
            57.833                     1866826.085367        
            58.000                     1875273.670314        
            58.166                     1883781.891846        
            58.333                     1892305.635300        
            58.500                     1900876.076128        
            58.666                     1909494.974131        
            58.833                     1918148.832459        
            59.000                     1926881.511387        
            59.166                     1935615.648895        
            59.333                     1944361.084470        
            59.500                     1953132.604770        
            59.666                     1961948.575474        
            59.833                     1970830.887414        
            60.000                     1979732.870283        
            60.166                     1988638.778934        
            60.333                     1997567.329661        
            60.500                     2006553.875164        
            60.666                     2015481.248804        
            60.833                     2024425.098904        
            61.000                     2033371.381997        
            61.166                     2042296.294109        
            61.333                     2051131.978337        
            61.500                     2059946.472249        
            61.666                     2068804.593821        
            61.833                     2077674.698840        
            62.000                     2086557.833444        
            62.166                     2095481.265212        
            62.333                     2104559.826666        
            62.500                     2113735.297184        
            62.666                     2123006.691910        
            62.833                     2132402.065095        
            63.000                     2141821.504680        
            63.166                     2151120.163063        
            63.333                     2160408.404443        
            63.500                     2169728.523463        
            63.666                     2179005.121930        
            63.833                     2188286.752464        
            64.000                     2197506.089043        
            64.166                     2206626.146005        
            64.333                     2215761.563205        
            64.500                     2224919.861631        
            64.666                     2234069.545396        
            64.833                     2243235.185580        
            65.000                     2252382.597654        
            65.166                     2261546.611070        
            65.333                     2270720.329183        
            65.500                     2279855.148235        
            65.666                     2288913.365809        
            65.833                     2297913.274784        
            66.000                     2306858.762927        
            66.166                     2315820.554240        
            66.333                     2324811.720738        
            66.500                     2333786.813559        
            66.666                     2342772.899741        
            66.833                     2351825.585833        
            67.000                     2360903.933734        
            67.166                     2370086.441093        
            67.333                     2379317.943727        
            67.500                     2388515.410785        
            67.666                     2397695.243210        
            67.833                     2406882.376454        
            68.000                     2416121.308284        
            68.166                     2425406.584092        
            68.333                     2434741.108130        
            68.500                     2444155.754202        
            68.666                     2453622.508522        
            68.833                     2463128.775504        
            69.000                     2472716.215585        
            69.166                     2482318.588349        
            69.333                     2491925.793306        
            69.500                     2501525.895246        
            69.666                     2511077.853050        
            69.833                     2520590.892974        
            70.000                     2530084.183314        
            70.166                     2539647.488648        
            70.333                     2549279.269647        
            70.500                     2558968.957709        
            70.666                     2568679.946803        
            70.833                     2578357.465338        
            71.000                     2587966.963070        
            71.166                     2597489.451408        
            71.333                     2607020.334913        
            71.500                     2616554.764789        
            71.666                     2626123.516939        
            71.833                     2635637.868768        
            72.000                     2645129.634828        
            72.166                     2654571.818462        
            72.333                     2663897.250545        
            72.500                     2673063.581171        
            72.666                     2682238.747104        
            72.833                     2691510.647793        
            73.000                     2700870.067871        
            73.166                     2710188.299885        
            73.333                     2719478.556222        
            73.500                     2728733.846778        
            73.666                     2737981.444949        
            73.833                     2747123.422627        
            74.000                     2756114.534026        
            74.166                     2764996.482003        
            74.333                     2773838.417454        
            74.500                     2782716.831834        
            74.666                     2791609.184275        
            74.833                     2800476.641719        
            75.000                     2809332.090541        
            75.166                     2818178.568598        
            75.333                     2827024.291911        
            75.500                     2835894.303134        
            75.666                     2844767.184354        
            75.833                     2853667.893785        
            76.000                     2862562.364299        
            76.166                     2871418.354801        
            76.333                     2880238.418966        
            76.500                     2889065.789143        
            76.666                     2897875.215832        
            76.833                     2906657.741299        
            77.000                     2915433.237853        
            77.166                     2924261.659009        
            77.333                     2933103.567027        
            77.500                     2941936.490333        
            77.666                     2950738.351679        
            77.833                     2959504.324589        
            78.000                     2968289.364105        
            78.166                     2977102.863705        
            78.333                     2985926.179879        
            78.500                     2994716.991883        
            78.666                     3003474.462784        
            78.833                     3012115.259726        
            79.000                     3020612.621288        
            79.166                     3029005.066330        
            79.333                     3037335.592393        
            79.500                     3045564.530436        
            79.666                     3053740.084180        
            79.833                     3061815.847158        
            80.000                     3069778.115210        
            80.166                     3077595.484748        
            80.333                     3085231.164253        
            80.500                     3092753.899153        
            80.666                     3100260.101431        
            80.833                     3107754.886051        
            81.000                     3115222.956756        
            81.166                     3122685.141724        
            81.333                     3130096.299388        
            81.500                     3137416.012079        
            81.666                     3144649.561030        
            81.833                     3151753.373300        
            82.000                     3158737.170294        
            82.166                     3165568.829990        
            82.333                     3172219.619640        
            82.500                     3178687.308160        
            82.666                     3185018.730402        
            82.833                     3191262.005844        
            83.000                     3197475.121770        
            83.166                     3203704.297256        
            83.333                     3209967.177831        
            83.500                     3216274.744617        
            83.666                     3222616.253202        
            83.833                     3228980.617983        
            84.000                     3235325.765047        
            84.166                     3241645.949570        
            84.333                     3247941.430148        
            84.500                     3254225.826842        
            84.666                     3260493.919408        
            84.833                     3266793.228262        
            85.000                     3273069.884685        
            85.166                     3279356.872515        
            85.333                     3285788.458241        
            85.500                     3292312.044243        
            85.666                     3298892.100206        
            85.833                     3305511.776813        
            86.000                     3312123.096996        
            86.166                     3318708.077314        
            86.333                     3325313.780583        
            86.500                     3331938.869532        
            86.666                     3338595.252415        
            86.833                     3345294.785801        
            87.000                     3352012.220355        
            87.166                     3358726.255973        
            87.333                     3365452.320056        
            87.500                     3372237.982793        
            87.666                     3379081.221667        
            87.833                     3385998.147761        
            88.000                     3393021.281226        
            88.166                     3400092.142776        
            88.333                     3407177.495349        
            88.500                     3414227.329441        
            88.666                     3421193.740874        
            88.833                     3428123.799232        
            89.000                     3435044.952483        
            89.166                     3441975.756045        
            89.333                     3448919.133899        
            89.500                     3455856.746998        
            89.666                     3462842.793844        
            89.833                     3469858.781457        
            90.000                     3476847.161154        
            90.166                     3483777.079859        
            90.333                     3490684.445626        
            90.500                     3497627.912346        
            90.666                     3504627.006659        
            90.833                     3511624.356985        
            91.000                     3518600.262320        
            91.166                     3525603.576706        
            91.333                     3532631.952804        
            91.500                     3539646.953621        
            91.666                     3546683.886425        
            91.833                     3553693.227030        
            92.000                     3560675.475680        
            92.166                     3567656.519634        
            92.333                     3574602.326476        
            92.500                     3581474.897845        
            92.666                     3588285.080153        
            92.833                     3595033.737710        
            93.000                     3601746.373732        
            93.166                     3608375.182639        
            93.333                     3614965.555786        
            93.500                     3621556.474137        
            93.666                     3628166.286799        
            93.833                     3634822.360760        
            94.000                     3641551.555608        
            94.166                     3648298.369557        
            94.333                     3655057.882177        
            94.500                     3661797.202729        
            94.666                     3668566.843598        
            94.833                     3675388.109715        
            95.000                     3682241.789529        
            95.166                     3689125.636505        
            95.333                     3696066.205312        
            95.500                     3703069.081185        
            95.666                     3710169.457809        
            95.833                     3717358.803259        
            96.000                     3724634.230168        
            96.166                     3732003.838425        
            96.333                     3739488.081099        
            96.500                     3747034.137722        
            96.666                     3754574.257378        
            96.833                     3762134.345432        
            97.000                     3769750.684047        
            97.166                     3777455.975321        
            97.333                     3785298.217823        
            97.500                     3793315.992090        
            97.666                     3801494.611888        
            97.833                     3809784.321672        
            98.000                     3818150.670892        
            98.166                     3826594.579539        
            98.333                     3835156.866698        
            98.500                     3843799.278848        
            98.666                     3852463.686174        
            98.833                     3861214.070740        
            99.000                     3870098.383228        
            99.166                     3879080.070787        
            99.333                     3888116.883749        
            99.500                     3897199.928040        
            99.666                     3906346.012492        
            99.833                     3915558.003796        
           100.000                     3924830.048624        
