             TauR                           MSD              
            22.500                      39440.131182         
            22.667                      39824.663779         
            22.833                      40213.998467         
            23.000                      40606.672860         
            23.167                      40990.854228         
            23.333                      41366.680671         
            23.500                      41732.669227         
            23.667                      42096.538118         
            23.833                      42458.843769         
            24.000                      42815.140490         
            24.167                      43171.401026         
            24.333                      43531.652796         
            24.500                      43900.535267         
            24.667                      44271.838381         
            24.833                      44643.042182         
            25.000                      45015.406505         
            25.167                      45392.793442         
            25.333                      45768.296018         
            25.500                      46137.391416         
            25.667                      46500.756683         
            25.833                      46857.921067         
            26.000                      47207.745744         
            26.167                      47554.778906         
            26.333                      47906.301454         
            26.500                      48261.384588         
            26.667                      48617.261787         
            26.833                      48972.465774         
            27.000                      49330.822578         
            27.167                      49687.224549         
            27.333                      50040.604117         
            27.500                      50392.058537         
            27.667                      50745.323676         
            27.833                      51100.453268         
            28.000                      51448.497235         
            28.167                      51794.974377         
            28.333                      52134.887993         
            28.500                      52465.919140         
            28.667                      52789.735675         
            28.833                      53108.624012         
            29.000                      53432.667105         
            29.167                      53761.199840         
            29.333                      54089.452185         
            29.500                      54413.641872         
            29.667                      54735.510688         
            29.833                      55054.546364         
            30.000                      55372.533003         
            30.167                      55693.583943         
            30.333                      56017.226121         
            30.500                      56345.705180         
            30.667                      56677.181632         
            30.833                      57013.913716         
            31.000                      57355.474763         
            31.167                      57696.337487         
            31.333                      58036.404475         
            31.500                      58375.414211         
            31.667                      58714.350519         
            31.833                      59053.112827         
            32.000                      59392.068270         
            32.167                      59726.675395         
            32.333                      60060.077159         
            32.500                      60389.008294         
            32.667                      60713.114070         
            32.833                      61036.677727         
            33.000                      61360.411717         
            33.167                      61681.382824         
            33.333                      62002.631658         
            33.500                      62327.101914         
            33.667                      62657.745674         
            33.833                      62998.740680         
            34.000                      63342.643323         
            34.167                      63689.763016         
            34.333                      64037.333125         
            34.500                      64385.078636         
            34.667                      64730.579724         
            34.833                      65071.874047         
            35.000                      65407.272694         
            35.167                      65737.405456         
            35.333                      66057.095024         
            35.500                      66371.941739         
            35.667                      66680.920612         
            35.833                      66987.530491         
            36.000                      67291.988800         
            36.167                      67592.704278         
            36.333                      67891.402278         
            36.500                      68188.798744         
            36.667                      68487.311751         
            36.833                      68785.531991         
            37.000                      69080.835480         
            37.167                      69375.083804         
            37.333                      69667.890011         
            37.500                      69957.741344         
            37.667                      70241.882422         
            37.833                      70523.357923         
            38.000                      70805.574981         
            38.167                      71087.613880         
            38.333                      71370.339847         
            38.500                      71655.548207         
            38.667                      71939.888285         
            38.833                      72223.868257         
            39.000                      72508.699192         
            39.167                      72796.359262         
            39.333                      73086.405509         
            39.500                      73380.494793         
            39.667                      73674.819511         
            39.833                      73965.150673         
            40.000                      74255.813899         
            40.167                      74547.714492         
            40.333                      74841.712258         
            40.500                      75139.539495         
            40.667                      75436.817892         
            40.833                      75733.153460         
            41.000                      76028.875414         
            41.167                      76324.576516         
            41.333                      76619.917792         
            41.500                      76912.757903         
            41.666                      77205.407367         
            41.833                      77496.207399         
            42.000                      77782.935312         
            42.166                      78067.531093         
            42.333                      78349.065343         
            42.500                      78628.381284         
            42.666                      78906.369910         
            42.833                      79186.321280         
            43.000                      79471.484506         
            43.166                      79756.622634         
            43.333                      80043.728397         
            43.500                      80332.177752         
            43.666                      80622.994616         
            43.833                      80919.398712         
            44.000                      81217.500816         
            44.166                      81515.407630         
            44.333                      81810.264910         
            44.500                      82106.240926         
            44.666                      82404.044815         
            44.833                      82703.648141         
            45.000                      83005.660196         
            45.166                      83308.482280         
            45.333                      83612.027068         
            45.500                      83919.435759         
            45.666                      84224.689318         
            45.833                      84529.331258         
            46.000                      84833.089401         
            46.166                      85134.355521         
            46.333                      85436.633173         
            46.500                      85741.309372         
            46.666                      86048.203134         
            46.833                      86357.610226         
            47.000                      86668.493425         
            47.166                      86981.569345         
            47.333                      87293.683633         
            47.500                      87606.272765         
            47.666                      87919.608752         
            47.833                      88230.821453         
            48.000                      88540.322931         
            48.166                      88851.611848         
            48.333                      89164.950052         
            48.500                      89483.188380         
            48.666                      89807.060923         
            48.833                      90139.485011         
            49.000                      90477.483558         
            49.166                      90822.460495         
            49.333                      91168.555062         
            49.500                      91517.093851         
            49.666                      91867.395318         
            49.833                      92222.530084         
            50.000                      92579.634913         
            50.166                      92945.495215         
            50.333                      93324.005034         
            50.500                      93709.776940         
            50.666                      94105.350593         
            50.833                      94506.258769         
            51.000                      94911.313330         
            51.166                      95322.723628         
            51.333                      95740.695245         
            51.500                      96168.002651         
            51.666                      96603.990969         
            51.833                      97040.415074         
            52.000                      97475.656589         
            52.166                      97913.712466         
            52.333                      98353.196598         
            52.500                      98792.466619         
            52.666                      99228.587097         
            52.833                      99667.413769         
            53.000                     100106.062884         
            53.166                     100546.066496         
            53.333                     100978.777879         
            53.500                     101406.455552         
            53.666                     101825.700050         
            53.833                     102230.261525         
            54.000                     102623.560078         
            54.166                     103005.762334         
            54.333                     103378.386626         
            54.500                     103742.600884         
            54.666                     104101.303797         
            54.833                     104452.165841         
            55.000                     104798.492324         
            55.166                     105141.652109         
            55.333                     105482.131910         
            55.500                     105823.799450         
            55.666                     106167.257178         
            55.833                     106512.204575         
            56.000                     106858.513929         
            56.166                     107204.512633         
            56.333                     107548.307044         
            56.500                     107887.865259         
            56.666                     108224.532338         
            56.833                     108563.875807         
            57.000                     108907.768988         
            57.166                     109254.152196         
            57.333                     109597.234830         
            57.500                     109937.750484         
            57.666                     110277.618129         
            57.833                     110614.640202         
            58.000                     110945.623390         
            58.166                     111275.073673         
            58.333                     111602.710393         
            58.500                     111927.410312         
            58.666                     112252.070255         
            58.833                     112580.129206         
            59.000                     112913.811147         
            59.166                     113250.775607         
            59.333                     113593.908734         
            59.500                     113941.159545         
            59.666                     114291.451148         
            59.833                     114644.589413         
            60.000                     115005.434823         
            60.166                     115364.282956         
            60.333                     115721.350134         
            60.500                     116076.852919         
            60.666                     116431.368249         
            60.833                     116788.126638         
            61.000                     117142.307431         
            61.166                     117497.550725         
            61.333                     117855.581559         
            61.500                     118212.089405         
            61.666                     118564.275192         
            61.833                     118914.022686         
            62.000                     119260.647120         
            62.166                     119603.914713         
            62.333                     119940.621047         
            62.500                     120273.284219         
            62.666                     120604.868449         
            62.833                     120937.560667         
            63.000                     121268.938071         
            63.166                     121600.589717         
            63.333                     121933.688672         
            63.500                     122266.921706         
            63.666                     122599.341539         
            63.833                     122933.445056         
            64.000                     123273.335513         
            64.166                     123620.593815         
            64.333                     123972.983220         
            64.500                     124330.542508         
            64.666                     124694.509937         
            64.833                     125068.138113         
            65.000                     125451.149021         
            65.166                     125853.406819         
            65.333                     126276.138807         
            65.500                     126711.240914         
            65.666                     127150.645712         
            65.833                     127589.631371         
            66.000                     128024.989258         
            66.166                     128457.494716         
            66.333                     128888.158984         
            66.500                     129323.453866         
            66.666                     129769.369830         
            66.833                     130219.285800         
            67.000                     130672.271373         
            67.166                     131130.765433         
            67.333                     131593.565696         
            67.500                     132060.599433         
            67.666                     132525.712920         
            67.833                     132991.724099         
            68.000                     133458.533809         
            68.166                     133927.518871         
            68.333                     134400.666264         
            68.500                     134879.278397         
            68.666                     135372.705049         
            68.833                     135870.695236         
            69.000                     136373.265654         
            69.166                     136878.736218         
            69.333                     137389.639236         
            69.500                     137905.695986         
            69.666                     138425.761275         
            69.833                     138951.579865         
            70.000                     139482.396036         
            70.166                     140021.727997         
            70.333                     140574.430737         
            70.500                     141137.956694         
            70.666                     141708.361073         
            70.833                     142286.308909         
            71.000                     142877.951672         
            71.166                     143479.725187         
            71.333                     144086.559323         
            71.500                     144707.652981         
            71.666                     145340.699954         
            71.833                     145987.413631         
            72.000                     146635.607719         
            72.166                     147285.223748         
            72.333                     147929.464834         
            72.500                     148570.074989         
            72.666                     149205.629965         
            72.833                     149840.264083         
            73.000                     150467.833892         
            73.166                     151085.434247         
            73.333                     151698.778591         
            73.500                     152297.365088         
            73.666                     152872.640529         
            73.833                     153431.857128         
            74.000                     153983.241710         
            74.166                     154522.342860         
            74.333                     155057.774497         
            74.500                     155592.594984         
            74.666                     156126.212714         
            74.833                     156662.298826         
            75.000                     157203.715960         
            75.166                     157751.095158         
            75.333                     158308.172461         
            75.500                     158873.010909         
            75.666                     159447.642310         
            75.833                     160029.925977         
            76.000                     160624.494530         
            76.166                     161227.139497         
            76.333                     161836.931052         
            76.500                     162448.291313         
            76.666                     163062.205585         
            76.833                     163674.384491         
            77.000                     164286.701241         
            77.166                     164895.170279         
            77.333                     165499.675636         
            77.500                     166104.878698         
            77.666                     166709.275460         
            77.833                     167310.999239         
            78.000                     167905.852702         
            78.166                     168497.607769         
            78.333                     169087.297900         
            78.500                     169674.095140         
            78.666                     170268.518571         
            78.833                     170871.976443         
            79.000                     171484.611746         
            79.166                     172106.538293         
            79.333                     172739.544051         
            79.500                     173376.075319         
            79.666                     174009.701066         
            79.833                     174644.282365         
            80.000                     175280.753337         
            80.166                     175912.053198         
            80.333                     176540.311609         
            80.500                     177171.921615         
            80.666                     177813.748801         
            80.833                     178475.187974         
            81.000                     179154.585033         
            81.166                     179838.356273         
            81.333                     180531.953441         
            81.500                     181230.620249         
            81.666                     181930.919604         
            81.833                     182631.649253         
            82.000                     183336.203141         
            82.166                     184048.073569         
            82.333                     184761.148484         
            82.500                     185477.264110         
            82.666                     186191.733117         
            82.833                     186905.913575         
            83.000                     187613.113127         
            83.166                     188307.490112         
            83.333                     188990.246475         
            83.500                     189667.123838         
            83.666                     190347.075145         
            83.833                     191034.124838         
            84.000                     191730.655756         
            84.166                     192437.737227         
            84.333                     193163.797696         
            84.500                     193909.668426         
            84.666                     194674.733503         
            84.833                     195452.425087         
            85.000                     196239.169296         
            85.166                     197034.687701         
            85.333                     197842.662628         
            85.500                     198657.379565         
            85.666                     199482.775032         
            85.833                     200323.645155         
            86.000                     201174.258785         
            86.166                     202026.692079         
            86.333                     202881.664831         
            86.500                     203735.239480         
            86.666                     204593.565121         
            86.833                     205451.873565         
            87.000                     206318.866734         
            87.166                     207201.304409         
            87.333                     208096.440302         
            87.500                     209008.888768         
            87.666                     209929.477747         
            87.833                     210846.890019         
            88.000                     211777.746597         
            88.166                     212724.588559         
            88.333                     213677.813128         
            88.500                     214633.265222         
            88.666                     215587.482678         
            88.833                     216550.451542         
            89.000                     217519.923667         
            89.166                     218479.916508         
            89.333                     219424.474647         
            89.500                     220351.795542         
            89.666                     221269.542280         
            89.833                     222170.625265         
            90.000                     223057.303199         
            90.166                     223937.160185         
            90.333                     224805.020842         
            90.500                     225667.290664         
            90.666                     226541.237733         
            90.833                     227408.743461         
            91.000                     228262.683553         
            91.166                     229100.145278         
            91.333                     229924.264875         
            91.500                     230729.304834         
            91.666                     231526.816403         
            91.833                     232321.886081         
            92.000                     233121.163757         
            92.166                     233922.342715         
            92.333                     234731.171581         
            92.500                     235545.078404         
            92.666                     236358.656341         
            92.833                     237171.341585         
            93.000                     237974.634841         
            93.166                     238761.964987         
            93.333                     239545.441206         
            93.500                     240329.537430         
            93.666                     241114.444897         
            93.833                     241899.198113         
            94.000                     242670.077451         
            94.166                     243432.966544         
            94.333                     244192.804635         
            94.500                     244950.654375         
            94.666                     245704.856242         
            94.833                     246463.602011         
            95.000                     247228.459105         
            95.166                     247988.868111         
            95.333                     248751.678875         
            95.500                     249517.538948         
            95.666                     250283.830895         
            95.833                     251041.188308         
            96.000                     251807.445016         
            96.166                     252587.665520         
            96.333                     253374.218696         
            96.500                     254159.718066         
            96.666                     254931.258562         
            96.833                     255692.027594         
            97.000                     256440.679053         
            97.166                     257174.938026         
            97.333                     257898.415824         
            97.500                     258613.243070         
            97.666                     259325.234107         
            97.833                     260026.268050         
            98.000                     260717.633579         
            98.166                     261405.437639         
            98.333                     262091.154696         
            98.500                     262775.798105         
            98.666                     263455.636747         
            98.833                     264130.826005         
            99.000                     264807.646861         
            99.166                     265484.255752         
            99.333                     266163.513614         
            99.500                     266868.101455         
            99.666                     267584.845024         
            99.833                     268301.708609         
           100.000                     269018.664159         
