             TauR                           MSD              
            28.833                     274021.185024         
            29.000                     276034.818326         
            29.167                     278050.732377         
            29.333                     280081.317321         
            29.500                     282117.987921         
            29.667                     284159.478661         
            29.833                     286227.482559         
            30.000                     288306.782117         
            30.167                     290401.062566         
            30.333                     292505.471859         
            30.500                     294632.167802         
            30.667                     296780.506525         
            30.833                     298940.666666         
            31.000                     301111.450357         
            31.167                     303301.332295         
            31.333                     305505.642043         
            31.500                     307705.601883         
            31.667                     309889.925119         
            31.833                     312055.397311         
            32.000                     314209.712074         
            32.167                     316356.014285         
            32.333                     318498.694510         
            32.500                     320638.516175         
            32.667                     322782.563402         
            32.833                     324926.014025         
            33.000                     327075.562886         
            33.167                     329227.389782         
            33.333                     331367.588526         
            33.500                     333494.583202         
            33.667                     335605.372507         
            33.833                     337693.896804         
            34.000                     339765.969052         
            34.167                     341842.602382         
            34.333                     343917.926256         
            34.500                     345992.287065         
            34.667                     348065.520010         
            34.833                     350149.829680         
            35.000                     352216.132796         
            35.167                     354267.362735         
            35.333                     356327.399603         
            35.500                     358399.494031         
            35.667                     360486.048879         
            35.833                     362581.240377         
            36.000                     364687.807522         
            36.167                     366818.141534         
            36.333                     368983.257945         
            36.500                     371181.806052         
            36.667                     373399.067801         
            36.833                     375626.272683         
            37.000                     377860.828586         
            37.167                     380103.786940         
            37.333                     382355.382860         
            37.500                     384621.680199         
            37.667                     386890.861165         
            37.833                     389144.179731         
            38.000                     391376.823761         
            38.167                     393596.624089         
            38.333                     395810.083982         
            38.500                     398004.184453         
            38.667                     400174.034654         
            38.833                     402337.914847         
            39.000                     404515.899126         
            39.167                     406698.273302         
            39.333                     408885.461375         
            39.500                     411052.410374         
            39.667                     413206.629656         
            39.833                     415358.351798         
            40.000                     417496.670639         
            40.167                     419638.486341         
            40.333                     421764.530982         
            40.500                     423874.067515         
            40.667                     425977.574922         
            40.833                     428082.979946         
            41.000                     430194.595125         
            41.167                     432287.738960         
            41.333                     434324.229027         
            41.500                     436330.991812         
            41.666                     438314.041845         
            41.833                     440280.278448         
            42.000                     442245.649792         
            42.166                     444217.522111         
            42.333                     446192.183749         
            42.500                     448175.290555         
            42.666                     450160.036690         
            42.833                     452152.956900         
            43.000                     454142.506662         
            43.166                     456107.609556         
            43.333                     458039.631323         
            43.500                     459960.807212         
            43.666                     461877.130365         
            43.833                     463781.035287         
            44.000                     465660.599147         
            44.166                     467511.692629         
            44.333                     469345.309826         
            44.500                     471172.176927         
            44.666                     473001.502019         
            44.833                     474834.082890         
            45.000                     476668.304010         
            45.166                     478497.418917         
            45.333                     480325.355489         
            45.500                     482141.918275         
            45.666                     483949.839307         
            45.833                     485739.822622         
            46.000                     487520.584674         
            46.166                     489297.836316         
            46.333                     491070.981776         
            46.500                     492840.424803         
            46.666                     494615.636811         
            46.833                     496400.154716         
            47.000                     498188.046496         
            47.166                     499979.415393         
            47.333                     501782.090385         
            47.500                     503595.478447         
            47.666                     505425.833283         
            47.833                     507277.025889         
            48.000                     509152.853196         
            48.166                     511041.629992         
            48.333                     512947.562927         
            48.500                     514868.054349         
            48.666                     516809.271083         
            48.833                     518771.287408         
            49.000                     520758.936257         
            49.166                     522782.346185         
            49.333                     524843.961374         
            49.500                     526936.298487         
            49.666                     529060.843863         
            49.833                     531209.194702         
            50.000                     533389.543911         
            50.166                     535595.132559         
            50.333                     537830.240078         
            50.500                     540104.348749         
            50.666                     542402.213598         
            50.833                     544715.067132         
            51.000                     547053.791203         
            51.166                     549411.241362         
            51.333                     551782.776002         
            51.500                     554165.639118         
            51.666                     556572.729332         
            51.833                     559004.343045         
            52.000                     561444.044374         
            52.166                     563905.472204         
            52.333                     566395.119362         
            52.500                     568916.818074         
            52.666                     571488.624956         
            52.833                     574122.864274         
            53.000                     576811.028557         
            53.166                     579514.321532         
            53.333                     582245.572881         
            53.500                     585018.615057         
            53.666                     587815.027564         
            53.833                     590625.220719         
            54.000                     593441.206418         
            54.166                     596288.477630         
            54.333                     599175.951000         
            54.500                     602110.041974         
            54.666                     605107.832572         
            54.833                     608157.741496         
            55.000                     611229.044419         
            55.166                     614321.059626         
            55.333                     617463.192813         
            55.500                     620639.820272         
            55.666                     623857.404924         
            55.833                     627132.035771         
            56.000                     630428.524403         
            56.166                     633757.193685         
            56.333                     637108.472256         
            56.500                     640486.673280         
            56.666                     643936.193985         
            56.833                     647462.595040         
            57.000                     651076.226166         
            57.166                     654739.895088         
            57.333                     658427.405264         
            57.500                     662109.746173         
            57.666                     665813.461227         
            57.833                     669580.721286         
            58.000                     673418.167374         
            58.166                     677280.486209         
            58.333                     681147.618473         
            58.500                     685042.784447         
            58.666                     688943.944739         
            58.833                     692865.500903         
            59.000                     696796.577058         
            59.166                     700774.985786         
            59.333                     704839.179323         
            59.500                     708982.216175         
            59.666                     713207.112563         
            59.833                     717508.764343         
            60.000                     721863.690241         
            60.166                     726220.135449         
            60.333                     730577.408117         
            60.500                     734936.356258         
            60.666                     739305.157887         
            60.833                     743712.569023         
            61.000                     748127.491046         
            61.166                     752579.572451         
            61.333                     757032.088950         
            61.500                     761482.974396         
            61.666                     765949.780491         
            61.833                     770456.756054         
            62.000                     774995.458024         
            62.166                     779582.708257         
            62.333                     784209.656517         
            62.500                     788882.866527         
            62.666                     793607.694902         
            62.833                     798356.954076         
            63.000                     803123.568137         
            63.166                     807946.625382         
            63.333                     812846.519659         
            63.500                     817817.229893         
            63.666                     822831.729928         
            63.833                     827901.605623         
            64.000                     833024.616027         
            64.166                     838167.429897         
            64.333                     843307.855327         
            64.500                     848465.466564         
            64.666                     853667.171550         
            64.833                     858923.012814         
            65.000                     864248.646710         
            65.166                     869671.840470         
            65.333                     875187.311648         
            65.500                     880764.101852         
            65.666                     886354.774032         
            65.833                     892008.637626         
            66.000                     897736.390717         
            66.166                     903557.318392         
            66.333                     909466.810928         
            66.500                     915458.001866         
            66.666                     921565.790555         
            66.833                     927772.070828         
            67.000                     934090.710937         
            67.166                     940466.378797         
            67.333                     946875.855340         
            67.500                     953320.633454         
            67.666                     959834.590639         
            67.833                     966391.840804         
            68.000                     972993.063620         
            68.166                     979643.228621         
            68.333                     986358.606446         
            68.500                     993083.080206         
            68.666                     999816.267685         
            68.833                     1006568.320235        
            69.000                     1013346.987856        
            69.166                     1020170.704210        
            69.333                     1027042.536395        
            69.500                     1033906.577623        
            69.666                     1040723.948968        
            69.833                     1047515.698407        
            70.000                     1054329.562628        
            70.166                     1061218.608522        
            70.333                     1068185.933667        
            70.500                     1075235.322235        
            70.666                     1082334.433695        
            70.833                     1089446.966067        
            71.000                     1096546.500272        
            71.166                     1103659.063153        
            71.333                     1110845.315621        
            71.500                     1118118.129257        
            71.666                     1125466.623709        
            71.833                     1132878.655221        
            72.000                     1140302.118861        
            72.166                     1147724.179520        
            72.333                     1155150.516577        
            72.500                     1162619.014161        
            72.666                     1170173.910139        
            72.833                     1177790.875066        
            73.000                     1185445.393484        
            73.166                     1193114.867325        
            73.333                     1200825.144997        
            73.500                     1208554.342721        
            73.666                     1216250.247835        
            73.833                     1223920.894954        
            74.000                     1231561.910561        
            74.166                     1239176.962010        
            74.333                     1246822.614195        
            74.500                     1254562.830526        
            74.666                     1262414.804942        
            74.833                     1270296.404631        
            75.000                     1278201.531365        
            75.166                     1286175.157017        
            75.333                     1294248.562152        
            75.500                     1302436.659995        
            75.666                     1310709.319495        
            75.833                     1319017.138597        
            76.000                     1327307.244763        
            76.166                     1335569.955514        
            76.333                     1343821.047913        
            76.500                     1352121.682691        
            76.666                     1360481.625537        
            76.833                     1368843.966730        
            77.000                     1377230.243587        
            77.166                     1385646.443240        
            77.333                     1394061.500176        
            77.500                     1402445.712174        
            77.666                     1410781.208828        
            77.833                     1419104.347099        
            78.000                     1427434.786825        
            78.166                     1435762.371516        
            78.333                     1444116.034059        
            78.500                     1452495.806310        
            78.666                     1460904.006304        
            78.833                     1469317.833586        
            79.000                     1477682.033040        
            79.166                     1485995.888125        
            79.333                     1494278.670869        
            79.500                     1502569.169206        
            79.666                     1510845.302922        
            79.833                     1519148.245240        
            80.000                     1527476.627861        
            80.166                     1535818.180927        
            80.333                     1544115.035634        
            80.500                     1552430.552987        
            80.666                     1560774.730563        
            80.833                     1569139.181001        
            81.000                     1577553.633543        
            81.166                     1585989.341889        
            81.333                     1594418.249744        
            81.500                     1602816.393476        
            81.666                     1611189.708633        
            81.833                     1619534.125679        
            82.000                     1627883.198077        
            82.166                     1636218.554159        
            82.333                     1644515.274474        
            82.500                     1652827.241297        
            82.666                     1661162.362651        
            82.833                     1669459.552101        
            83.000                     1677741.290765        
            83.166                     1685999.801256        
            83.333                     1694258.476534        
            83.500                     1702485.869936        
            83.666                     1710712.023164        
            83.833                     1718984.850707        
            84.000                     1727294.070579        
            84.166                     1735664.217939        
            84.333                     1744116.799462        
            84.500                     1752661.028540        
            84.666                     1761281.789508        
            84.833                     1769991.317778        
            85.000                     1778767.293190        
            85.166                     1787576.413637        
            85.333                     1796465.349003        
            85.500                     1805416.347062        
            85.666                     1814396.443827        
            85.833                     1823399.964926        
            86.000                     1832411.284609        
            86.166                     1841391.264310        
            86.333                     1850366.223995        
            86.500                     1859406.158835        
            86.666                     1868550.782546        
            86.833                     1877757.541820        
            87.000                     1887024.947251        
            87.166                     1896350.319849        
            87.333                     1905742.620371        
            87.500                     1915194.039712        
            87.666                     1924692.556177        
            87.833                     1934230.344614        
            88.000                     1943803.655071        
            88.166                     1953392.811014        
            88.333                     1962968.375957        
            88.500                     1972525.793975        
            88.666                     1982056.439617        
            88.833                     1991594.202021        
            89.000                     2001169.390757        
            89.166                     2010717.446656        
            89.333                     2020202.106766        
            89.500                     2029663.270911        
            89.666                     2039141.798768        
            89.833                     2048570.219210        
            90.000                     2057962.374484        
            90.166                     2067361.210344        
            90.333                     2076767.013391        
            90.500                     2086180.804457        
            90.666                     2095635.813290        
            90.833                     2105078.877893        
            91.000                     2114477.137781        
            91.166                     2123865.683702        
            91.333                     2133266.376005        
            91.500                     2142708.726502        
            91.666                     2152184.102080        
            91.833                     2161709.528486        
            92.000                     2171272.288330        
            92.166                     2180868.859474        
            92.333                     2190446.841839        
            92.500                     2200042.964178        
            92.666                     2209677.402029        
            92.833                     2219296.952378        
            93.000                     2228853.591894        
            93.166                     2238413.971706        
            93.333                     2248059.845997        
            93.500                     2257792.361854        
            93.666                     2267595.442862        
            93.833                     2277413.410391        
            94.000                     2287273.522481        
            94.166                     2297160.828603        
            94.333                     2307019.990760        
            94.500                     2316907.668136        
            94.666                     2326813.068459        
            94.833                     2336802.579111        
            95.000                     2346834.209721        
            95.166                     2356867.565408        
            95.333                     2366848.985377        
            95.500                     2376805.690363        
            95.666                     2386723.120438        
            95.833                     2396598.659768        
            96.000                     2406467.902657        
            96.166                     2416289.107881        
            96.333                     2426075.672229        
            96.500                     2435874.435187        
            96.666                     2445634.438205        
            96.833                     2455387.976114        
            97.000                     2465143.033219        
            97.166                     2474898.712687        
            97.333                     2484646.030590        
            97.500                     2494398.427437        
            97.666                     2504137.748004        
            97.833                     2513890.109862        
            98.000                     2523663.132803        
            98.166                     2533445.349927        
            98.333                     2543223.101560        
            98.500                     2552961.335426        
            98.666                     2562679.574311        
            98.833                     2572384.421688        
            99.000                     2582107.303959        
            99.166                     2591848.547989        
            99.333                     2601584.568567        
            99.500                     2611344.991112        
            99.666                     2621136.372465        
            99.833                     2630931.193566        
           100.000                     2640766.940612        
