             TauR                           MSD              
            77.666                     939857.094440         
            77.833                     943211.089136         
            78.000                     946595.582911         
            78.166                     950024.460552         
            78.333                     953497.500388         
            78.500                     957004.829666         
            78.666                     960515.806712         
            78.833                     964042.123910         
            79.000                     967567.172165         
            79.166                     971112.593866         
            79.333                     974669.697213         
            79.500                     978198.201733         
            79.666                     981736.454346         
            79.833                     985290.686792         
            80.000                     988843.424739         
            80.166                     992389.089284         
            80.333                     995943.623339         
            80.500                     999494.419244         
            80.666                     1003045.963327        
            80.833                     1006612.298129        
            81.000                     1010197.560917        
            81.166                     1013795.275922        
            81.333                     1017423.093263        
            81.500                     1021085.192587        
            81.666                     1024743.992308        
            81.833                     1028387.779101        
            82.000                     1032047.748759        
            82.166                     1035744.913798        
            82.333                     1039479.267053        
            82.500                     1043241.801000        
            82.666                     1047021.694190        
            82.833                     1050874.160836        
            83.000                     1054799.917705        
            83.166                     1058774.805254        
            83.333                     1062816.123201        
            83.500                     1066889.471882        
            83.666                     1070988.652532        
            83.833                     1075103.664215        
            84.000                     1079257.910262        
            84.166                     1083427.879549        
            84.333                     1087624.865272        
            84.500                     1091853.211509        
            84.666                     1096128.453073        
            84.833                     1100448.558250        
            85.000                     1104787.843929        
            85.166                     1109141.717766        
            85.333                     1113525.572160        
            85.500                     1117966.018142        
            85.666                     1122432.143653        
            85.833                     1126917.111001        
            86.000                     1131415.365683        
            86.166                     1135921.050162        
            86.333                     1140422.646180        
            86.500                     1144928.633759        
            86.666                     1149432.855968        
            86.833                     1153945.948451        
            87.000                     1158487.165063        
            87.166                     1163054.442213        
            87.333                     1167673.877565        
            87.500                     1172335.456573        
            87.666                     1177053.951773        
            87.833                     1181815.913570        
            88.000                     1186610.952236        
            88.166                     1191466.518689        
            88.333                     1196335.734988        
            88.500                     1201240.235902        
            88.666                     1206206.771332        
            88.833                     1211236.347655        
            89.000                     1216306.450321        
            89.166                     1221395.842272        
            89.333                     1226481.738990        
            89.500                     1231583.657509        
            89.666                     1236681.711496        
            89.833                     1241756.277664        
            90.000                     1246817.114806        
            90.166                     1251898.340312        
            90.333                     1256991.424383        
            90.500                     1262096.769968        
            90.666                     1267195.550218        
            90.833                     1272266.643939        
            91.000                     1277331.725036        
            91.166                     1282403.248612        
            91.333                     1287457.988473        
            91.500                     1292534.731223        
            91.666                     1297614.768531        
            91.833                     1302733.930588        
            92.000                     1307873.381724        
            92.166                     1313034.093276        
            92.333                     1318214.243808        
            92.500                     1323405.346893        
            92.666                     1328636.204037        
            92.833                     1333906.404910        
            93.000                     1339203.456120        
            93.166                     1344516.467525        
            93.333                     1349850.165051        
            93.500                     1355208.020087        
            93.666                     1360578.931609        
            93.833                     1365944.710701        
            94.000                     1371309.243303        
            94.166                     1376667.788656        
            94.333                     1382034.016419        
            94.500                     1387420.595120        
            94.666                     1392847.403881        
            94.833                     1398319.506956        
            95.000                     1403831.356964        
            95.166                     1409342.243573        
            95.333                     1414845.960851        
            95.500                     1420341.491073        
            95.666                     1425817.022669        
            95.833                     1431271.032775        
            96.000                     1436675.162585        
            96.166                     1442042.945643        
            96.333                     1447413.936974        
            96.500                     1452823.908848        
            96.666                     1458290.412485        
            96.833                     1463782.824775        
            97.000                     1469253.209054        
            97.166                     1474721.536877        
            97.333                     1480177.758412        
            97.500                     1485622.143168        
            97.666                     1491100.490655        
            97.833                     1496613.336151        
            98.000                     1502128.758544        
            98.166                     1507628.295192        
            98.333                     1513086.627305        
            98.500                     1518508.279278        
            98.666                     1523923.814033        
            98.833                     1529332.912291        
            99.000                     1534778.799663        
            99.166                     1540251.248272        
            99.333                     1545730.262400        
            99.500                     1551211.617630        
            99.666                     1556680.608122        
            99.833                     1562126.544683        
           100.000                     1567536.242270        
