             TauR                           MSD              
            91.833                     743628.118852         
            92.000                     746412.677542         
            92.166                     749227.015872         
            92.333                     752052.149383         
            92.500                     754874.148395         
            92.666                     757696.556071         
            92.833                     760531.986997         
            93.000                     763392.587008         
            93.166                     766270.159850         
            93.333                     769159.545844         
            93.500                     772079.229311         
            93.666                     775025.526602         
            93.833                     777979.641281         
            94.000                     780946.781526         
            94.166                     783959.716312         
            94.333                     787019.112682         
            94.500                     790111.564616         
            94.666                     793230.272221         
            94.833                     796379.850558         
            95.000                     799531.986350         
            95.166                     802702.299605         
            95.333                     805875.681339         
            95.500                     809048.264348         
            95.666                     812218.308446         
            95.833                     815374.078523         
            96.000                     818501.302505         
            96.166                     821605.308165         
            96.333                     824710.483429         
            96.500                     827795.159429         
            96.666                     830849.450323         
            96.833                     833896.801652         
            97.000                     836933.412768         
            97.166                     839976.072986         
            97.333                     843019.083184         
            97.500                     846097.657850         
            97.666                     849242.260690         
            97.833                     852455.516279         
            98.000                     855715.930130         
            98.166                     859010.896027         
            98.333                     862335.121061         
            98.500                     865686.203779         
            98.666                     869059.745647         
            98.833                     872460.059185         
            99.000                     875899.443579         
            99.166                     879367.256937         
            99.333                     882868.474495         
            99.500                     886418.207806         
            99.666                     889991.615328         
            99.833                     893583.610388         
           100.000                     897178.234365         
